x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003,x0004,y0004,x0005,y0005,x0006,y0006,x0007,y0007
5.323399156,-12.59050112,5.323399156,-12.61048059,5.323399156,-12.62504921,5.323399156,-12.65852625,5.323399156,-12.60323135,5.323399156,-12.69575678,5.323399156,-12.60449082,5.323399156,-12.67594875,
5.323462092,-12.54618021,5.323462092,-12.60608871,5.323462092,-12.55387805,5.323462092,-12.6415778,5.323462092,-12.60436699,5.323462092,-12.67676944,5.323462092,-12.63042451,5.323462092,-12.67784605,
5.32352502,-12.54436111,5.32352502,-12.62559474,5.32352502,-12.55559338,5.32352502,-12.71759442,5.32352502,-12.55229329,5.32352502,-12.6955324,5.32352502,-12.61135064,5.32352502,-12.6161899,
5.323587938,-12.6189026,5.323587938,-12.65181851,5.323587938,-12.61263607,5.323587938,-12.66238965,5.323587938,-12.6157968,5.323587938,-12.63571619,5.323587938,-12.61617382,5.323587938,-12.52071059,
5.323650848,-12.59831736,5.323650848,-12.65321052,5.323650848,-12.59654066,5.323650848,-12.67523571,5.323650848,-12.65574046,5.323650848,-12.58908,5.323650848,-12.62979737,5.323650848,-12.54353452,
5.323713748,-12.55177758,5.323713748,-12.630455,5.323713748,-12.57358311,5.323713748,-12.72730354,5.323713748,-12.57008065,5.323713748,-12.63250585,5.323713748,-12.64112479,5.323713748,-12.59019027,
5.323776639,-12.57904053,5.323776639,-12.59177845,5.323776639,-12.62511416,5.323776639,-12.64482139,5.323776639,-12.52208065,5.323776639,-12.62721467,5.323776639,-12.60291647,5.323776639,-12.57796906,
5.323839521,-12.58452136,5.323839521,-12.63232358,5.323839521,-12.60595502,5.323839521,-12.63208169,5.323839521,-12.58055096,5.323839521,-12.6623624,5.323839521,-12.6267419,5.323839521,-12.55032548,
5.323902394,-12.60484487,5.323902394,-12.67286167,5.323902394,-12.62065545,5.323902394,-12.60781665,5.323902394,-12.62363193,5.323902394,-12.68751622,5.323902394,-12.62771011,5.323902394,-12.57511427,
5.323965258,-12.54913157,5.323965258,-12.61669965,5.323965258,-12.60603453,5.323965258,-12.67644679,5.323965258,-12.59157691,5.323965258,-12.63636136,5.323965258,-12.61123889,5.323965258,-12.61438044,
5.324028112,-12.55045475,5.324028112,-12.61317902,5.324028112,-12.57327281,5.324028112,-12.68399832,5.324028112,-12.52272361,5.324028112,-12.57695601,5.324028112,-12.63483907,5.324028112,-12.70146618,
5.324090958,-12.63422622,5.324090958,-12.660041,5.324090958,-12.5852125,5.324090958,-12.69897848,5.324090958,-12.57938777,5.324090958,-12.56450842,5.324090958,-12.66974529,5.324090958,-12.66457949,
5.324153795,-12.60225267,5.324153795,-12.6878419,5.324153795,-12.59724641,5.324153795,-12.65705363,5.324153795,-12.63083552,5.324153795,-12.63995983,5.324153795,-12.64667182,5.324153795,-12.64554675,
5.324216622,-12.61203677,5.324216622,-12.69182294,5.324216622,-12.63197917,5.324216622,-12.64879313,5.324216622,-12.57946888,5.324216622,-12.64329865,5.324216622,-12.67333297,5.324216622,-12.59595415,
5.32427944,-12.61323206,5.32427944,-12.64178974,5.32427944,-12.59598278,5.32427944,-12.61857917,5.32427944,-12.57284092,5.32427944,-12.64002169,5.32427944,-12.64962993,5.32427944,-12.64960206,
5.324342249,-12.59241428,5.324342249,-12.6313447,5.324342249,-12.61023913,5.324342249,-12.66687756,5.324342249,-12.53151807,5.324342249,-12.67174893,5.324342249,-12.660082,5.324342249,-12.64505488,
5.32440505,-12.56590024,5.32440505,-12.63708056,5.32440505,-12.68418353,5.32440505,-12.71255756,5.32440505,-12.59206485,5.32440505,-12.59367137,5.32440505,-12.67790277,5.32440505,-12.6406582,
5.324467841,-12.52316508,5.324467841,-12.65101511,5.324467841,-12.61478104,5.324467841,-12.7157718,5.324467841,-12.57497247,5.324467841,-12.59356545,5.324467841,-12.64085513,5.324467841,-12.69487081,
5.324530623,-12.48462012,5.324530623,-12.63958225,5.324530623,-12.60135742,5.324530623,-12.64685631,5.324530623,-12.56665333,5.324530623,-12.58946698,5.324530623,-12.63913931,5.324530623,-12.68540093,
5.324593396,-12.51598877,5.324593396,-12.658663,5.324593396,-12.62391149,5.324593396,-12.60669501,5.324593396,-12.59291947,5.324593396,-12.58088407,5.324593396,-12.57458543,5.324593396,-12.68703932,
5.324656159,-12.65558792,5.324656159,-12.63118649,5.324656159,-12.62672394,5.324656159,-12.63869019,5.324656159,-12.57792739,5.324656159,-12.59877449,5.324656159,-12.56597387,5.324656159,-12.67090994,
5.324718914,-12.62127447,5.324718914,-12.64963643,5.324718914,-12.57947188,5.324718914,-12.67426888,5.324718914,-12.571206,5.324718914,-12.54199224,5.324718914,-12.70813835,5.324718914,-12.65103633,
5.32478166,-12.62061834,5.32478166,-12.70364371,5.32478166,-12.61435878,5.32478166,-12.64394705,5.32478166,-12.63606349,5.32478166,-12.52061686,5.32478166,-12.6452237,5.32478166,-12.60381326,
5.324844397,-12.54913013,5.324844397,-12.62193128,5.324844397,-12.59001714,5.324844397,-12.59558638,5.324844397,-12.60598275,5.324844397,-12.62044507,5.324844397,-12.58187257,5.324844397,-12.61091624,
5.324907124,-12.51735824,5.324907124,-12.62242476,5.324907124,-12.56469095,5.324907124,-12.62071976,5.324907124,-12.55143841,5.324907124,-12.58949969,5.324907124,-12.60042984,5.324907124,-12.65040562,
5.324969843,-12.61696422,5.324969843,-12.59229096,5.324969843,-12.64187834,5.324969843,-12.61909536,5.324969843,-12.62761461,5.324969843,-12.59235383,5.324969843,-12.67016183,5.324969843,-12.6244386,
5.325032552,-12.59979485,5.325032552,-12.57034982,5.325032552,-12.63139154,5.325032552,-12.62489567,5.325032552,-12.63340628,5.325032552,-12.61365238,5.325032552,-12.57291526,5.325032552,-12.62648901,
5.325095253,-12.53589233,5.325095253,-12.6894729,5.325095253,-12.61972099,5.325095253,-12.68283844,5.325095253,-12.5549446,5.325095253,-12.65668633,5.325095253,-12.57547528,5.325095253,-12.6411372,
5.325157944,-12.52673372,5.325157944,-12.6411606,5.325157944,-12.63033665,5.325157944,-12.69996685,5.325157944,-12.61206642,5.325157944,-12.65655521,5.325157944,-12.591002,5.325157944,-12.64235134,
5.325220626,-12.60023106,5.325220626,-12.56087525,5.325220626,-12.64434089,5.325220626,-12.75655635,5.325220626,-12.66766089,5.325220626,-12.60590164,5.325220626,-12.66307587,5.325220626,-12.64111022,
5.3252833,-12.62401495,5.3252833,-12.58705597,5.3252833,-12.6187339,5.3252833,-12.67954231,5.3252833,-12.63850448,5.3252833,-12.58598518,5.3252833,-12.68620204,5.3252833,-12.62529723,
5.325345964,-12.51104407,5.325345964,-12.64957256,5.325345964,-12.51221414,5.325345964,-12.64640653,5.325345964,-12.56735823,5.325345964,-12.63353893,5.325345964,-12.68325459,5.325345964,-12.60361551,
5.325408619,-12.49750825,5.325408619,-12.63556777,5.325408619,-12.57956042,5.325408619,-12.60175744,5.325408619,-12.61366539,5.325408619,-12.67057994,5.325408619,-12.66215601,5.325408619,-12.63105484,
5.325471265,-12.53094785,5.325471265,-12.65866952,5.325471265,-12.60540214,5.325471265,-12.63601786,5.325471265,-12.57478787,5.325471265,-12.64608929,5.325471265,-12.61624092,5.325471265,-12.64835471,
5.325533902,-12.56055519,5.325533902,-12.62214525,5.325533902,-12.49563742,5.325533902,-12.68362615,5.325533902,-12.54995497,5.325533902,-12.58165701,5.325533902,-12.65884519,5.325533902,-12.63860271,
5.32559653,-12.54734938,5.32559653,-12.59542937,5.32559653,-12.56717455,5.32559653,-12.6858044,5.32559653,-12.62258678,5.32559653,-12.56299513,5.32559653,-12.67381528,5.32559653,-12.66583942,
5.32565915,-12.59581515,5.32565915,-12.6394031,5.32565915,-12.58801456,5.32565915,-12.64265009,5.32565915,-12.55954233,5.32565915,-12.63909141,5.32565915,-12.65412942,5.32565915,-12.68473533,
5.32572176,-12.56676711,5.32572176,-12.65298068,5.32572176,-12.58488949,5.32572176,-12.658172,5.32572176,-12.55973916,5.32572176,-12.65338097,5.32572176,-12.63191407,5.32572176,-12.61214894,
5.325784361,-12.5916206,5.325784361,-12.62981185,5.325784361,-12.64809866,5.325784361,-12.75287279,5.325784361,-12.66790877,5.325784361,-12.56311641,5.325784361,-12.66941994,5.325784361,-12.66192363,
5.325846953,-12.63919794,5.325846953,-12.60461824,5.325846953,-12.55577928,5.325846953,-12.6572378,5.325846953,-12.60740989,5.325846953,-12.5668094,5.325846953,-12.76071316,5.325846953,-12.6423743,
5.325909535,-12.57248495,5.325909535,-12.67925402,5.325909535,-12.57818517,5.325909535,-12.67301158,5.325909535,-12.52611184,5.325909535,-12.60659424,5.325909535,-12.67980792,5.325909535,-12.64239234,
5.325972109,-12.54879949,5.325972109,-12.68310229,5.325972109,-12.58785506,5.325972109,-12.7081295,5.325972109,-12.58276762,5.325972109,-12.54442265,5.325972109,-12.60686223,5.325972109,-12.60886483,
5.326034674,-12.57804967,5.326034674,-12.60054213,5.326034674,-12.54592955,5.326034674,-12.72869881,5.326034674,-12.582183,5.326034674,-12.60635987,5.326034674,-12.69569101,5.326034674,-12.56934576,
5.32609723,-12.58008134,5.32609723,-12.59476586,5.32609723,-12.52629294,5.32609723,-12.75596972,5.32609723,-12.61228388,5.32609723,-12.5379539,5.32609723,-12.75623681,5.32609723,-12.55631374,
5.326159777,-12.47619728,5.326159777,-12.66518063,5.326159777,-12.55776863,5.326159777,-12.75979393,5.326159777,-12.61939086,5.326159777,-12.57342415,5.326159777,-12.76091905,5.326159777,-12.67281525,
5.326222315,-12.44065003,5.326222315,-12.68093442,5.326222315,-12.59746572,5.326222315,-12.61595483,5.326222315,-12.629879,5.326222315,-12.57207645,5.326222315,-12.69764914,5.326222315,-12.6824183,
5.326284844,-12.35635635,5.326284844,-12.62868726,5.326284844,-12.60789281,5.326284844,-12.59783362,5.326284844,-12.67843995,5.326284844,-12.55089488,5.326284844,-12.63490975,5.326284844,-12.61140985,
5.326347364,-12.46085539,5.326347364,-12.62716187,5.326347364,-12.55571505,5.326347364,-12.57096161,5.326347364,-12.62865175,5.326347364,-12.59606397,5.326347364,-12.68039163,5.326347364,-12.56308052,
5.326409875,-12.57032883,5.326409875,-12.65759777,5.326409875,-12.55253584,5.326409875,-12.65004456,5.326409875,-12.57807867,5.326409875,-12.62378623,5.326409875,-12.6907854,5.326409875,-12.56038004,
5.326472377,-12.60852449,5.326472377,-12.64626107,5.326472377,-12.58311,5.326472377,-12.68979987,5.326472377,-12.61253396,5.326472377,-12.61457685,5.326472377,-12.64041153,5.326472377,-12.61117244,
5.32653487,-12.58387502,5.32653487,-12.63648191,5.32653487,-12.6021916,5.32653487,-12.71190299,5.32653487,-12.61481692,5.32653487,-12.61135156,5.32653487,-12.67172232,5.32653487,-12.59530974,
5.326597354,-12.59482647,5.326597354,-12.62977464,5.326597354,-12.60389568,5.326597354,-12.72196699,5.326597354,-12.62837815,5.326597354,-12.5951733,5.326597354,-12.73882894,5.326597354,-12.54247908,
5.326659828,-12.6304617,5.326659828,-12.56342329,5.326659828,-12.5498241,5.326659828,-12.7087562,5.326659828,-12.68680657,5.326659828,-12.59989908,5.326659828,-12.6764376,5.326659828,-12.54584104,
5.326722294,-12.66959336,5.326722294,-12.5567792,5.326722294,-12.53970644,5.326722294,-12.68102865,5.326722294,-12.60020144,5.326722294,-12.61730494,5.326722294,-12.63289223,5.326722294,-12.5993844,
5.326784751,-12.6676102,5.326784751,-12.58369513,5.326784751,-12.64640193,5.326784751,-12.63339958,5.326784751,-12.60248043,5.326784751,-12.5476098,5.326784751,-12.64343213,5.326784751,-12.68583413,
5.326847199,-12.58043707,5.326847199,-12.62843334,5.326847199,-12.62950448,5.326847199,-12.65801406,5.326847199,-12.58932535,5.326847199,-12.5768604,5.326847199,-12.69346677,5.326847199,-12.69916729,
5.326909638,-12.59452519,5.326909638,-12.63771078,5.326909638,-12.62916684,5.326909638,-12.66421371,5.326909638,-12.55349141,5.326909638,-12.68682955,5.326909638,-12.66367346,5.326909638,-12.71324312,
5.326972068,-12.6015667,5.326972068,-12.70308788,5.326972068,-12.63367657,5.326972068,-12.61643808,5.326972068,-12.51089819,5.326972068,-12.70194049,5.326972068,-12.64762254,5.326972068,-12.6305344,
5.327034489,-12.58012332,5.327034489,-12.68375825,5.327034489,-12.63870679,5.327034489,-12.6869177,5.327034489,-12.59245746,5.327034489,-12.65461275,5.327034489,-12.64659104,5.327034489,-12.60191695,
5.327096902,-12.62799649,5.327096902,-12.59242896,5.327096902,-12.68673595,5.327096902,-12.73352778,5.327096902,-12.5999097,5.327096902,-12.60629457,5.327096902,-12.59396175,5.327096902,-12.62730314,
5.327159305,-12.63310775,5.327159305,-12.54688351,5.327159305,-12.64491725,5.327159305,-12.76317865,5.327159305,-12.61712626,5.327159305,-12.58924035,5.327159305,-12.59605278,5.327159305,-12.60965424,
5.327221699,-12.58651242,5.327221699,-12.53886237,5.327221699,-12.62846307,5.327221699,-12.69475581,5.327221699,-12.57362971,5.327221699,-12.62321913,5.327221699,-12.66366087,5.327221699,-12.61153447,
5.327284084,-12.60552286,5.327284084,-12.57615685,5.327284084,-12.66084577,5.327284084,-12.65463091,5.327284084,-12.59558009,5.327284084,-12.6001721,5.327284084,-12.59956773,5.327284084,-12.66823067,
5.32734646,-12.60115864,5.32734646,-12.59291302,5.32734646,-12.74437829,5.32734646,-12.69182034,5.32734646,-12.59388756,5.32734646,-12.57227689,5.32734646,-12.52127806,5.32734646,-12.6393007,
5.327408827,-12.56834481,5.327408827,-12.58146786,5.327408827,-12.68720573,5.327408827,-12.71242572,5.327408827,-12.51702834,5.327408827,-12.59582622,5.327408827,-12.59909612,5.327408827,-12.62780191,
5.327471186,-12.57565539,5.327471186,-12.6367183,5.327471186,-12.68300896,5.327471186,-12.6415753,5.327471186,-12.49837332,5.327471186,-12.64260523,5.327471186,-12.61286072,5.327471186,-12.69422637,
5.327533535,-12.52613778,5.327533535,-12.67671413,5.327533535,-12.67684446,5.327533535,-12.58444947,5.327533535,-12.52841246,5.327533535,-12.64205837,5.327533535,-12.63156422,5.327533535,-12.62766973,
5.327595876,-12.4991811,5.327595876,-12.64496635,5.327595876,-12.62764138,5.327595876,-12.59197083,5.327595876,-12.60225095,5.327595876,-12.57983059,5.327595876,-12.64333155,5.327595876,-12.64496187,
5.327658207,-12.5295288,5.327658207,-12.5507812,5.327658207,-12.62549883,5.327658207,-12.64707477,5.327658207,-12.66791232,5.327658207,-12.54998391,5.327658207,-12.65147173,5.327658207,-12.63449728,
5.32772053,-12.57493948,5.32772053,-12.58363765,5.32772053,-12.6035167,5.32772053,-12.64594801,5.32772053,-12.64983854,5.32772053,-12.52804338,5.32772053,-12.66325331,5.32772053,-12.61495988,
5.327782843,-12.61086013,5.327782843,-12.6040703,5.327782843,-12.55030036,5.327782843,-12.64956948,5.327782843,-12.65976093,5.327782843,-12.60632049,5.327782843,-12.69396755,5.327782843,-12.63818034,
5.327845148,-12.55417946,5.327845148,-12.54757743,5.327845148,-12.5700068,5.327845148,-12.68437246,5.327845148,-12.60817913,5.327845148,-12.58380452,5.327845148,-12.65914613,5.327845148,-12.66358074,
5.327907443,-12.58518897,5.327907443,-12.62408311,5.327907443,-12.58533507,5.327907443,-12.7426732,5.327907443,-12.48958693,5.327907443,-12.67840413,5.327907443,-12.65442672,5.327907443,-12.66453959,
5.32796973,-12.65233338,5.32796973,-12.5557401,5.32796973,-12.53564149,5.32796973,-12.79472234,5.32796973,-12.53306203,5.32796973,-12.67673606,5.32796973,-12.70290352,5.32796973,-12.62631848,
5.328032008,-12.65756337,5.328032008,-12.57996179,5.328032008,-12.56042897,5.328032008,-12.72990642,5.328032008,-12.63125,5.328032008,-12.58787368,5.328032008,-12.64274401,5.328032008,-12.71307274,
5.328094277,-12.68908637,5.328094277,-12.62534279,5.328094277,-12.63220714,5.328094277,-12.69948506,5.328094277,-12.59708104,5.328094277,-12.58457314,5.328094277,-12.66270451,5.328094277,-12.61116398,
5.328156537,-12.6209327,5.328156537,-12.64732089,5.328156537,-12.62289403,5.328156537,-12.69764941,5.328156537,-12.58738718,5.328156537,-12.56542564,5.328156537,-12.61868606,5.328156537,-12.5743995,
5.328218788,-12.62683632,5.328218788,-12.63156382,5.328218788,-12.5748894,5.328218788,-12.67861389,5.328218788,-12.60424752,5.328218788,-12.59053041,5.328218788,-12.68601612,5.328218788,-12.61804836,
5.32828103,-12.6519655,5.32828103,-12.60103523,5.32828103,-12.60872843,5.32828103,-12.74933213,5.32828103,-12.5933622,5.32828103,-12.5941394,5.32828103,-12.64665135,5.32828103,-12.57812987,
5.328343263,-12.61749858,5.328343263,-12.59911124,5.328343263,-12.59535318,5.328343263,-12.73392179,5.328343263,-12.5143435,5.328343263,-12.57519342,5.328343263,-12.6704142,5.328343263,-12.61948253,
5.328405488,-12.5971076,5.328405488,-12.66406069,5.328405488,-12.62340375,5.328405488,-12.67565716,5.328405488,-12.54035905,5.328405488,-12.6126393,5.328405488,-12.69484266,5.328405488,-12.70940945,
5.328467703,-12.53465491,5.328467703,-12.72314148,5.328467703,-12.6074242,5.328467703,-12.69868002,5.328467703,-12.59555868,5.328467703,-12.68347543,5.328467703,-12.6382503,5.328467703,-12.73859376,
5.32852991,-12.55764645,5.32852991,-12.66985013,5.32852991,-12.66990964,5.32852991,-12.74040313,5.32852991,-12.60111636,5.32852991,-12.73047447,5.32852991,-12.58206138,5.32852991,-12.66846976,
5.328592107,-12.60476099,5.328592107,-12.61220064,5.328592107,-12.67646777,5.328592107,-12.69074298,5.328592107,-12.60202039,5.328592107,-12.67473244,5.328592107,-12.66852825,5.328592107,-12.65968557,
5.328654296,-12.56962253,5.328654296,-12.53680594,5.328654296,-12.59207416,5.328654296,-12.67693781,5.328654296,-12.62192571,5.328654296,-12.64765975,5.328654296,-12.64539856,5.328654296,-12.57996425,
5.328716475,-12.51358551,5.328716475,-12.60577616,5.328716475,-12.56072598,5.328716475,-12.71493527,5.328716475,-12.64418779,5.328716475,-12.56839363,5.328716475,-12.62401691,5.328716475,-12.56869863,
5.328778646,-12.60569088,5.328778646,-12.65498165,5.328778646,-12.59465575,5.328778646,-12.71293569,5.328778646,-12.62437472,5.328778646,-12.62182706,5.328778646,-12.63923392,5.328778646,-12.63617539,
5.328840808,-12.59197563,5.328840808,-12.54364936,5.328840808,-12.58689037,5.328840808,-12.69227974,5.328840808,-12.5696085,5.328840808,-12.70168089,5.328840808,-12.68883246,5.328840808,-12.64691983,
5.328902961,-12.58571312,5.328902961,-12.65440492,5.328902961,-12.59693142,5.328902961,-12.69274545,5.328902961,-12.52818906,5.328902961,-12.64650326,5.328902961,-12.64485785,5.328902961,-12.63591158,
5.328965106,-12.56777023,5.328965106,-12.64406066,5.328965106,-12.62518976,5.328965106,-12.72805894,5.328965106,-12.5884414,5.328965106,-12.59547585,5.328965106,-12.53588916,5.328965106,-12.6230277,
5.329027241,-12.50075076,5.329027241,-12.65386853,5.329027241,-12.60957653,5.329027241,-12.7099575,5.329027241,-12.59256087,5.329027241,-12.65861361,5.329027241,-12.55784697,5.329027241,-12.59030252,
5.329089367,-12.44995725,5.329089367,-12.65481123,5.329089367,-12.60874389,5.329089367,-12.69526616,5.329089367,-12.56663947,5.329089367,-12.70698457,5.329089367,-12.63910021,5.329089367,-12.69276327,
5.329151485,-12.54094483,5.329151485,-12.58784015,5.329151485,-12.58006205,5.329151485,-12.61584882,5.329151485,-12.60218821,5.329151485,-12.70282527,5.329151485,-12.66762472,5.329151485,-12.68875289,
5.329213593,-12.55875484,5.329213593,-12.64069386,5.329213593,-12.52598945,5.329213593,-12.6280803,5.329213593,-12.6002935,5.329213593,-12.64823621,5.329213593,-12.68067955,5.329213593,-12.55915546,
5.329275693,-12.5848899,5.329275693,-12.63011854,5.329275693,-12.60478125,5.329275693,-12.65645559,5.329275693,-12.52350915,5.329275693,-12.63692579,5.329275693,-12.71819669,5.329275693,-12.51832196,
5.329337784,-12.58802724,5.329337784,-12.6518986,5.329337784,-12.71037017,5.329337784,-12.7015209,5.329337784,-12.55151214,5.329337784,-12.65137574,5.329337784,-12.75626809,5.329337784,-12.55978117,
5.329399866,-12.50411756,5.329399866,-12.67699197,5.329399866,-12.6146794,5.329399866,-12.78121947,5.329399866,-12.59242326,5.329399866,-12.63754958,5.329399866,-12.72826722,5.329399866,-12.59921548,
5.329461939,-12.43614658,5.329461939,-12.65578906,5.329461939,-12.62720891,5.329461939,-12.70425222,5.329461939,-12.62384491,5.329461939,-12.6521319,5.329461939,-12.62519711,5.329461939,-12.64869567,
5.329524003,-12.5088967,5.329524003,-12.58763638,5.329524003,-12.62652725,5.329524003,-12.72175789,5.329524003,-12.66797867,5.329524003,-12.61010746,5.329524003,-12.59460453,5.329524003,-12.58925203,
5.329586059,-12.58108205,5.329586059,-12.61653452,5.329586059,-12.62453237,5.329586059,-12.74661636,5.329586059,-12.65327881,5.329586059,-12.65942319,5.329586059,-12.64799678,5.329586059,-12.59396523,
5.329648105,-12.58737221,5.329648105,-12.63581861,5.329648105,-12.58934654,5.329648105,-12.72670727,5.329648105,-12.63335858,5.329648105,-12.63275832,5.329648105,-12.65168711,5.329648105,-12.63243956,
5.329710143,-12.64201491,5.329710143,-12.62815806,5.329710143,-12.5381594,5.329710143,-12.66219345,5.329710143,-12.66468316,5.329710143,-12.60299595,5.329710143,-12.64333098,5.329710143,-12.57676235,
5.329772171,-12.57637355,5.329772171,-12.72273199,5.329772171,-12.61816234,5.329772171,-12.6498808,5.329772171,-12.52996394,5.329772171,-12.57832726,5.329772171,-12.64795568,5.329772171,-12.59019126,
5.329834191,-12.52259422,5.329834191,-12.68501915,5.329834191,-12.61657233,5.329834191,-12.72893565,5.329834191,-12.47891648,5.329834191,-12.60490398,5.329834191,-12.61257117,5.329834191,-12.64444483,
5.329896202,-12.54337,5.329896202,-12.64500736,5.329896202,-12.61947358,5.329896202,-12.70601284,5.329896202,-12.5705756,5.329896202,-12.68790432,5.329896202,-12.62587755,5.329896202,-12.74060446,
5.329958205,-12.5378973,5.329958205,-12.57475294,5.329958205,-12.56948969,5.329958205,-12.68562339,5.329958205,-12.58125311,5.329958205,-12.71273348,5.329958205,-12.70163091,5.329958205,-12.63316959,
5.330020198,-12.53401436,5.330020198,-12.57505836,5.330020198,-12.6144869,5.330020198,-12.67872929,5.330020198,-12.53913802,5.330020198,-12.63670986,5.330020198,-12.61521399,5.330020198,-12.66031338,
5.330082183,-12.60429306,5.330082183,-12.64034741,5.330082183,-12.58962828,5.330082183,-12.71195143,5.330082183,-12.54868331,5.330082183,-12.6430563,5.330082183,-12.59689368,5.330082183,-12.58852989,
5.330144158,-12.57981328,5.330144158,-12.72638389,5.330144158,-12.64587293,5.330144158,-12.66850591,5.330144158,-12.6268673,5.330144158,-12.68399784,5.330144158,-12.62740447,5.330144158,-12.56979593,
5.330206125,-12.58692539,5.330206125,-12.65669117,5.330206125,-12.67126568,5.330206125,-12.63303202,5.330206125,-12.66361151,5.330206125,-12.68651143,5.330206125,-12.64699846,5.330206125,-12.58022388,
5.330268083,-12.63915408,5.330268083,-12.58873332,5.330268083,-12.67621765,5.330268083,-12.62966,5.330268083,-12.67102838,5.330268083,-12.63585928,5.330268083,-12.62316974,5.330268083,-12.62632052,
5.330330032,-12.6148841,5.330330032,-12.57112594,5.330330032,-12.61891259,5.330330032,-12.63558691,5.330330032,-12.68624311,5.330330032,-12.64216171,5.330330032,-12.67835875,5.330330032,-12.63793324,
5.330391972,-12.59622967,5.330391972,-12.57096926,5.330391972,-12.58917742,5.330391972,-12.6020572,5.330391972,-12.53765482,5.330391972,-12.58400608,5.330391972,-12.67451717,5.330391972,-12.56588649,
5.330453904,-12.57230529,5.330453904,-12.52950982,5.330453904,-12.64698816,5.330453904,-12.6063833,5.330453904,-12.56136272,5.330453904,-12.53742433,5.330453904,-12.6201188,5.330453904,-12.56270352,
5.330515827,-12.5586676,5.330515827,-12.57332461,5.330515827,-12.65630564,5.330515827,-12.63052854,5.330515827,-12.60556243,5.330515827,-12.6199188,5.330515827,-12.57248205,5.330515827,-12.62445133,
5.33057774,-12.68835595,5.33057774,-12.59444541,5.33057774,-12.64057532,5.33057774,-12.65165907,5.33057774,-12.60966231,5.33057774,-12.69864822,5.33057774,-12.62767754,5.33057774,-12.58238644,
5.330639645,-12.64062548,5.330639645,-12.59931843,5.330639645,-12.58413147,5.330639645,-12.67122173,5.330639645,-12.60092324,5.330639645,-12.63445876,5.330639645,-12.66009212,5.330639645,-12.61087893,
5.330701542,-12.62764222,5.330701542,-12.61263422,5.330701542,-12.50562745,5.330701542,-12.67181929,5.330701542,-12.59228982,5.330701542,-12.64463536,5.330701542,-12.5964173,5.330701542,-12.63733691,
5.330763429,-12.59246418,5.330763429,-12.58578304,5.330763429,-12.54677567,5.330763429,-12.62665809,5.330763429,-12.64605861,5.330763429,-12.6723201,5.330763429,-12.65084409,5.330763429,-12.61481054,
5.330825307,-12.5591036,5.330825307,-12.55255015,5.330825307,-12.63796656,5.330825307,-12.64979007,5.330825307,-12.63152219,5.330825307,-12.61028376,5.330825307,-12.64845323,5.330825307,-12.63063695,
5.330887177,-12.62200769,5.330887177,-12.61144071,5.330887177,-12.61817457,5.330887177,-12.65026155,5.330887177,-12.65675451,5.330887177,-12.60845033,5.330887177,-12.64727803,5.330887177,-12.60876019,
5.330949038,-12.59539048,5.330949038,-12.65789949,5.330949038,-12.59600074,5.330949038,-12.70045425,5.330949038,-12.61951545,5.330949038,-12.57157939,5.330949038,-12.61098344,5.330949038,-12.56133094,
5.33101089,-12.60462983,5.33101089,-12.62986108,5.33101089,-12.67089118,5.33101089,-12.7476529,5.33101089,-12.61957552,5.33101089,-12.61827285,5.33101089,-12.62627287,5.33101089,-12.57364334,
5.331072733,-12.5732099,5.331072733,-12.58287778,5.331072733,-12.70044244,5.331072733,-12.69500028,5.331072733,-12.61585324,5.331072733,-12.66857143,5.331072733,-12.61880991,5.331072733,-12.52763271,
5.331134568,-12.63921931,5.331134568,-12.60231332,5.331134568,-12.64692632,5.331134568,-12.68269014,5.331134568,-12.57655897,5.331134568,-12.6337115,5.331134568,-12.63691669,5.331134568,-12.56972534,
5.331196394,-12.5805345,5.331196394,-12.55980793,5.331196394,-12.64098809,5.331196394,-12.79181868,5.331196394,-12.60074203,5.331196394,-12.61561785,5.331196394,-12.6351541,5.331196394,-12.63051469,
5.33125821,-12.53319702,5.33125821,-12.60076382,5.33125821,-12.61688211,5.33125821,-12.69257991,5.33125821,-12.6545379,5.33125821,-12.59363466,5.33125821,-12.63143174,5.33125821,-12.62626182,
5.331320019,-12.59931196,5.331320019,-12.62707911,5.331320019,-12.59585589,5.331320019,-12.64596895,5.331320019,-12.64727859,5.331320019,-12.51641526,5.331320019,-12.66483682,5.331320019,-12.69174421,
5.331381818,-12.53214472,5.331381818,-12.58250876,5.331381818,-12.56866642,5.331381818,-12.67873809,5.331381818,-12.60759881,5.331381818,-12.54800912,5.331381818,-12.72632385,5.331381818,-12.58375661,
5.331443608,-12.5668286,5.331443608,-12.63813656,5.331443608,-12.63560302,5.331443608,-12.65394035,5.331443608,-12.60226527,5.331443608,-12.52245565,5.331443608,-12.70071022,5.331443608,-12.59345478,
5.33150539,-12.57913007,5.33150539,-12.7759785,5.33150539,-12.608017,5.33150539,-12.70026072,5.33150539,-12.58084512,5.33150539,-12.55607584,5.33150539,-12.68630254,5.33150539,-12.66316088,
5.331567163,-12.56308061,5.331567163,-12.65722693,5.331567163,-12.56885977,5.331567163,-12.664603,5.331567163,-12.57676225,5.331567163,-12.69126157,5.331567163,-12.67259219,5.331567163,-12.61177669,
